Time,pods
2024-01-09 13:53:00,1.0
2024-01-09 13:54:00,1.0
2024-01-09 13:55:00,1.0
2024-01-09 13:56:00,2.0
2024-01-09 13:57:00,2.0
2024-01-09 13:58:00,2.0
2024-01-09 13:59:00,2.0
2024-01-09 14:00:00,2.0
2024-01-09 14:01:00,2.0
2024-01-09 14:02:00,2.0
2024-01-09 14:03:00,2.0
2024-01-09 14:04:00,2.0
2024-01-09 14:05:00,2.0
2024-01-09 14:06:00,2.0
2024-01-09 14:07:00,2.0
2024-01-09 14:08:00,2.0
2024-01-09 14:09:00,2.0
2024-01-09 14:10:00,2.0
2024-01-09 14:11:00,2.0
2024-01-09 14:12:00,2.0
2024-01-09 14:13:00,2.0
2024-01-09 14:14:00,2.0
2024-01-09 14:15:00,2.0
2024-01-09 14:16:00,2.0
2024-01-09 14:17:00,2.0
2024-01-09 14:18:00,2.0
2024-01-09 14:19:00,2.0
2024-01-09 14:20:00,2.0
2024-01-09 14:21:00,2.0
2024-01-09 14:22:00,2.0
2024-01-09 14:23:00,3.0
2024-01-09 14:24:00,3.0
2024-01-09 14:25:00,3.0
2024-01-09 14:26:00,3.0
2024-01-09 14:27:00,3.0
2024-01-09 14:28:00,3.0
2024-01-09 14:29:00,3.0
2024-01-09 14:30:00,3.0
2024-01-09 14:31:00,3.0
2024-01-09 14:32:00,3.0
2024-01-09 14:33:00,3.0
2024-01-09 14:34:00,3.0
2024-01-09 14:35:00,3.0
2024-01-09 14:36:00,3.0
2024-01-09 14:37:00,3.0
2024-01-09 14:38:00,3.0
2024-01-09 14:39:00,3.0
2024-01-09 14:40:00,3.0
2024-01-09 14:41:00,3.0
2024-01-09 14:42:00,3.0
2024-01-09 14:43:00,3.0
2024-01-09 14:44:00,3.0
2024-01-09 14:45:00,3.0
2024-01-09 14:46:00,3.0
2024-01-09 14:47:00,3.0
2024-01-09 14:48:00,3.0
2024-01-09 14:49:00,3.0
2024-01-09 14:50:00,3.0
2024-01-09 14:51:00,3.0
2024-01-09 14:52:00,3.0
2024-01-09 14:53:00,3.0
2024-01-09 14:54:00,3.0
2024-01-09 14:55:00,3.0
2024-01-09 14:56:00,3.0
2024-01-09 14:57:00,3.0
2024-01-09 14:58:00,3.0
2024-01-09 14:59:00,3.0
2024-01-09 15:00:00,3.0
2024-01-09 15:01:00,3.0
2024-01-09 15:02:00,3.0
2024-01-09 15:03:00,3.0
2024-01-09 15:04:00,3.0
2024-01-09 15:05:00,3.0
2024-01-09 15:06:00,3.0
2024-01-09 15:07:00,3.0
2024-01-09 15:08:00,3.0
2024-01-09 15:09:00,3.0
2024-01-09 15:10:00,3.0
2024-01-09 15:11:00,3.0
2024-01-09 15:12:00,3.0
2024-01-09 15:13:00,3.0
2024-01-09 15:14:00,3.0
2024-01-09 15:15:00,3.0
